variable	mean_min_depth	no_of_nodes	mse_increase	node_purity_increase	no_of_trees	times_a_root	p_value
ASV_1361	NA	0	0	0	0	0	1
ASV_1362	NA	0	0	0	0	0	1
ASV_1363	26.8369799572258	10	0	0.000853857437113861	10	0	1
ASV_1364	26.7770359710765	61	-7.16055708578872e-07	0.00198939959975993	60	0	1
ASV_1365	26.8457799572258	6	0	0.000224572572571886	6	0	1
ASV_1366	26.4896725124758	211	4.0720467433424e-06	0.184614239474956	211	0	1
ASV_1367	25.880236622874	663	-6.77638215309717e-05	0.642437258011432	656	0	1
ASV_1368	NA	0	0	0	0	0	1
ASV_1369	26.6241396068846	194	-1.98870549139999e-07	0.0130830065547769	193	0	1
ASV_137	21.2585474080864	5596	0.000523831601250959	1.25092084403595	4304	0	0
ASV_1370	NA	0	0	0	0	0	1
ASV_1371	NA	0	0	0	0	0	1
ASV_1372	NA	0	0	0	0	0	1
ASV_1373	NA	0	0	0	0	0	1
ASV_1374	26.5938847947856	236	1.0608824966368e-05	0.0230973467836887	233	0	1
ASV_1375	26.682333353702	135	-5.75990679018838e-06	0.0152903983952729	135	0	1
ASV_1376	NA	0	0	0	0	0	1
ASV_1377	26.7549662898462	89	-2.67318934413512e-06	0.00679833272110644	89	0	1
ASV_1378	26.8432187799165	5	0	0.000458564576789655	5	0	1
ASV_1379	26.6248522252775	139	3.13053350241181e-05	0.143786088341779	139	0	1
ASV_138	18.6283288522253	6609	0.00747344356231217	4.42972867243226	4924	0	0
ASV_1380	26.7017892453407	142	1.69142068087323e-06	0.00786996277388905	142	0	1
ASV_1381	26.6680074345656	144	-4.04389213013256e-06	0.023212876013755	144	0	1
ASV_1382	NA	0	0	0	0	0	1
ASV_1383	26.4413316223648	357	-4.90891401445362e-05	0.10860704223731	355	0	1
ASV_1384	NA	0	0	0	0	0	1
ASV_1385	26.8056312455444	45	0	0.00204708146532802	45	0	1
ASV_1386	NA	0	0	0	0	0	1
ASV_1387	NA	0	0	0	0	0	1
ASV_1388	26.8381907933598	16	0	0.000558801688270644	16	0	1
ASV_1389	NA	0	0	0	0	0	1
ASV_139	20.2221825644159	5848	0.000112709213188058	1.45268045609283	4452	0	0
ASV_1390	NA	0	0	0	0	0	1
ASV_1391	26.8129714431205	32	0	0.00195865833502432	32	0	1
ASV_1392	26.1157914247887	408	-7.82052112301271e-06	0.382998097745248	399	0	1
ASV_1393	NA	0	0	0	0	0	1
ASV_1394	NA	0	0	0	0	0	1
ASV_1395	26.8387980446074	9	0	0.000244169476940944	9	0	1
ASV_1396	NA	0	0	0	0	0	1
ASV_1397	NA	0	0	0	0	0	1
ASV_1398	NA	0	0	0	0	0	1
ASV_1399	NA	0	0	0	0	0	1
ASV_14	11.8448432834301	24305	0.0274268121321068	8.48033208779213	9060	1	0
ASV_140	18.9459450249516	7061	0.000643879217290765	2.34232511299153	5050	0	0
ASV_1400	26.7958391893268	44	1.21179890223827e-06	0.0030885699086821	44	0	1
ASV_1401	26.4308827986557	275	-7.59493675331852e-05	0.194524086504593	270	0	1
ASV_1402	NA	0	0	0	0	0	1
ASV_1403	NA	0	0	0	0	0	1
ASV_1404	26.386076239943	416	-9.63592461274333e-06	0.0532932909613338	412	0	1
ASV_1405	NA	0	0	0	0	0	1
ASV_1406	26.8182634891537	25	0	0.00100526216780994	25	0	1
ASV_1407	26.7317271005194	81	0	0.0403672664852511	81	0	1
ASV_1408	26.8423361849476	14	0	0.000913373003191341	14	0	1
ASV_1409	NA	0	0	0	0	0	1
ASV_141	26.6174859354313	213	-1.59805256366844e-06	0.0335538685915815	211	0	1
ASV_1410	NA	0	0	0	0	0	1
ASV_1411	NA	0	0	0	0	0	1
ASV_1412	26.8120472349526	18	0	0.00132518695191634	18	0	1
ASV_1413	26.6966969345147	115	3.58993257592422e-06	0.028345647348303	115	0	1
ASV_1414	NA	0	0	0	0	0	1
ASV_1415	NA	0	0	0	0	0	1
ASV_1416	NA	0	0	0	0	0	1
ASV_1417	NA	0	0	0	0	0	1
ASV_1418	26.676347306243	150	-3.13276252256462e-06	0.0151375053652979	150	0	1
ASV_1419	26.8210434463795	27	0	0.00299238735862423	27	0	1
ASV_142	17.5404726754252	10377	0.000794347279031069	1.91151261317423	6485	0	0
ASV_1420	26.54435901823	288	-7.40264069334621e-06	0.0238996275369212	285	0	1
ASV_1421	NA	0	0	0	0	0	1
ASV_1422	NA	0	0	0	0	0	1
ASV_1423	NA	0	0	0	0	0	1
ASV_1424	NA	0	0	0	0	0	1
ASV_1425	NA	0	0	0	0	0	1
ASV_1426	26.802587228842	39	0	0.00309131566233804	39	0	1
ASV_1427	NA	0	0	0	0	0	1
ASV_1428	26.7012496995621	116	1.90885358646877e-06	0.0139854411605979	113	0	1
ASV_1429	NA	0	0	0	0	0	1
ASV_143	26.739968795193	67	2.20565907685308e-05	0.0409732209608113	67	0	1
ASV_1430	NA	0	0	0	0	0	1
ASV_1431	26.7223614624707	115	5.68247699630771e-08	0.00971418712534052	115	0	1
ASV_1432	26.7940211019452	45	1.46727982871755e-07	0.00475443750256039	45	0	1
ASV_1433	26.8209341277116	40	0	0.000784147377045836	40	0	1
ASV_1434	NA	0	0	0	0	0	1
ASV_1435	25.6226747530298	661	-0.000425077007952125	1.26792203750765	656	0	1
ASV_1436	26.8050767491598	42	-6.96105476808585e-07	0.00130832491918263	42	0	1
ASV_1437	26.8328496588247	13	0	0.00185571775885365	13	0	1
ASV_1438	NA	0	0	0	0	0	1
ASV_1439	NA	0	0	0	0	0	1
ASV_144	19.4541087076077	6608	0.00395227973635804	2.22702408489663	4906	0	0
ASV_1440	NA	0	0	0	0	0	1
ASV_1442	26.6790406558713	182	1.50877294430801e-06	0.00693142041030605	180	0	1
ASV_1443	26.1949502393319	430	-8.52985923543668e-05	0.102397147463709	421	0	1
ASV_1444	NA	0	0	0	0	0	1
ASV_1445	26.8220731642733	21	1.69168073563046e-08	0.000243091134911638	21	0	1
ASV_1446	26.7727472655057	66	-2.52049785282073e-06	0.00914849978786177	66	0	1
ASV_1447	NA	0	0	0	0	0	1
ASV_1448	NA	0	0	0	0	0	1
ASV_1449	25.9737546389653	550	-0.000520688146444212	0.331035973152964	543	0	1
ASV_145	16.8905512170282	11102	0.00381401977510855	4.50700202311124	6751	0	0
ASV_1450	26.825347245137	22	0	0.00173158120531083	22	0	1
ASV_1451	26.7877973724412	51	2.43233998092865e-07	0.00531514082872374	51	0	1
ASV_1452	NA	0	0	0	0	0	1
ASV_1453	26.6504339545779	176	-2.55439918458885e-06	0.0212018869689527	174	0	1
ASV_1454	NA	0	0	0	0	0	1
ASV_1455	26.8047863122518	43	0	0.00128818392566148	43	0	1
ASV_1456	NA	0	0	0	0	0	1
ASV_1457	26.8357427436603	9	0	0.00137044896092644	9	0	1
ASV_1458	26.805125695081	25	0	0.00757624603237854	25	0	1
ASV_1459	26.8024061106019	27	-3.35444293595414e-06	0.0109862996880654	27	0	1
ASV_146	21.3995993278338	5324	0.000580773801607191	1.52770431509418	4088	0	0
ASV_1460	26.6889193196863	154	-8.3173215997547e-07	0.00579521596923939	153	0	1
ASV_1461	25.7879929117018	666	-0.000734084866403809	1.17096654892167	651	0	1
ASV_1462	NA	0	0	0	0	0	1
ASV_1463	26.7661313983094	100	-8.45300196072979e-07	0.00214128118560111	100	0	1
ASV_1464	25.3375292799674	845	0.00106063640214478	1.08322699524364	819	0	1
ASV_1465	26.8392205112537	10	0	0.000117485040773114	10	0	1
ASV_1466	NA	0	0	0	0	0	1
ASV_1467	26.6878668907221	144	-1.92917033520242e-06	0.0234264381610525	144	0	1
ASV_1468	NA	0	0	0	0	0	1
ASV_1469	NA	0	0	0	0	0	1
ASV_147	18.5557388125064	7277	-0.00125654063809437	1.9739823271468	5236	0	0
ASV_1471	26.8040734086974	43	2.09250538095345e-07	0.00116946655801978	43	0	1
ASV_1472	NA	0	0	0	0	0	1
ASV_1473	26.4836073327223	243	-1.82812619255629e-05	0.151971411337921	241	0	1
ASV_1474	NA	0	0	0	0	0	1
ASV_1475	26.3392167226805	380	-0.000115548338371193	0.106573811022455	364	0	1
ASV_1476	26.8144952846522	25	0	0.0013124895449904	25	0	1
ASV_1477	NA	0	0	0	0	0	1
ASV_1478	26.7261032895407	121	-3.07013643148943e-06	0.00469579987822606	120	0	1
ASV_1479	26.4961230675222	309	-3.39955031040999e-05	0.0562181301392202	301	0	1
ASV_148	25.6398922293513	1131	1.19046132164998e-05	0.10450535601977	1068	0	1
ASV_1480	26.7559356349934	79	-1.78520060808492e-06	0.0100101946985762	79	0	1
ASV_149	24.4272129952134	1916	0.000298780718187829	0.497992604581137	1761	0	0.999133523289826
ASV_15	10.6728151746614	24347	0.0802863838218054	25.9173616341526	9140	66	0
ASV_150	20.9545647214584	5844	0.000523710136509513	1.71459727260752	4474	0	0
ASV_151	NA	0	0	0	0	0	1
ASV_152	22.0842686627966	3866	0.000843275656955407	1.57712506115999	3189	0	5.89156450046757e-277
ASV_153	15.5402693145942	12942	0.00151128842476503	3.03281152263202	7261	0	0
ASV_154	25.1377416844893	1411	0.000138077061802163	0.419540673993257	1327	0	1
ASV_155	16.1768865261228	11498	0.00109652299285457	2.75991795561683	6903	0	0
ASV_156	20.844130237295	5164	0.00210336785000256	1.778647729572	4033	0	0
ASV_157	15.5614834911905	13246	0.00241769466752597	2.6859120806732	7371	0	0
ASV_158	26.2545406049496	563	-1.75299629971462e-05	0.0671367179415581	550	0	1
ASV_159	20.8734369895101	4696	0.00371989332319429	1.63144292587344	3748	0	0
ASV_16	11.0257180975659	25998	0.0459565255052414	16.2008851948385	9249	38	0
ASV_160	16.7764656074957	9980	0.00487985697241614	2.55242317518167	6338	0	0
ASV_161	22.3476353192789	3724	0.00157956270183203	1.08990719348163	3135	0	4.24733937130218e-239
ASV_162	26.8383039209695	10	0	7.66259728048617e-05	10	0	1
ASV_163	20.6556847336796	4674	-0.00061005977988532	2.3160606934046	3781	0	0
ASV_164	22.3965340869742	3433	0.0014191066329476	1.34924729077271	2920	0	5.74615104778918e-169
ASV_165	19.6896257052653	6107	0.00118923709776021	3.29493633670648	4633	0	0
ASV_166	21.0788551991038	4730	-0.000457878053463159	1.07773020268167	3775	0	0
ASV_167	19.5442483755983	5586	0.00282888502415739	4.28964538586258	4333	0	0
ASV_168	22.5926230369691	3116	0.0013141157048045	3.18297981744961	2727	0	8.42485739844577e-105
ASV_169	24.8262660148691	1212	0.00204437861633005	1.80570065385418	1149	0	1
ASV_17	12.1477721152867	19347	0.00945315009616299	6.60248191991971	8611	0	0
ASV_170	24.0812255626846	2135	7.51890655052135e-05	0.901724523593446	1928	0	0.0423218433260067
ASV_171	23.1550315714431	2973	-0.000603908295936944	2.07634875069306	2594	0	2.35984391567008e-80
ASV_172	17.0902144006518	9603	0.0101258353020303	7.72551753842031	6255	0	0
ASV_173	21.7453520317751	4737	0.00231880147584948	1.98657385777175	3757	0	0
ASV_174	24.9548005295855	1335	0.000347313260379794	0.379611716678549	1271	0	1
ASV_175	21.4046527956004	3803	0.000102651212893456	2.29647503221088	3188	0	7.09537502797734e-260
ASV_176	25.7651515225583	1026	-9.46136297064036e-05	0.200521021854703	973	0	1
ASV_177	22.6795830328954	3358	7.42200168547396e-05	0.705646128674285	2888	0	1.36012507276128e-152
ASV_178	21.2340309603829	6007	0.00123319741138395	0.875867508379907	4569	0	0
ASV_179	25.5644323454527	807	0.000132300826182398	0.708482275973103	785	0	1
ASV_18	5.83348609838069	38548	0.0723399080582574	46.3724869974331	9819	0	0
ASV_180	24.4510750992973	2048	0.000148596459521855	0.659533975481873	1871	0	0.573097429712585
ASV_181	25.7010012017517	960	5.85634890353064e-05	0.193029857737181	913	0	1
ASV_182	26.7749274467868	62	-5.3235856024157e-08	0.00273344349397843	62	0	1
ASV_183	26.4956292290457	362	-2.49011896073891e-06	0.0237695913989492	356	0	1
ASV_184	23.5288873816071	2090	0.000237285982729111	1.69758101183977	1905	0	0.229514676947718
ASV_185	24.4573057337814	1908	0.000273928340878477	0.468301889304098	1744	0	0.999539093629709
ASV_186	23.2412012017517	2666	-3.30688137497652e-06	0.907896773429238	2372	0	3.95240806470013e-38
ASV_187	20.4429014156228	6559	0.00073869635814738	1.50616130099039	4764	0	0
ASV_188	25.9523757205418	682	7.94242492752479e-05	0.134766731685249	665	0	1
ASV_189	22.6671076688054	3983	3.23684061488006e-05	0.625201486106104	3330	0	7.43020626851648e-310
ASV_19	11.4106329768816	25577	0.0111124055647116	6.73070932317772	9205	0	0
ASV_190	24.6018069457175	2029	0.000128085180610147	0.191599096809937	1851	0	0.72729749867064
ASV_191	21.4127830736328	4284	0.00022907002280427	1.13999548412002	3504	0	0
ASV_192	26.6193755372237	185	-5.43527967508647e-05	0.0519102484776162	181	0	1
ASV_193	26.5637051634586	224	-2.73995739215301e-06	0.0303336146239383	224	0	1
ASV_194	18.2868521845402	8335	0.000238687541748897	1.90176642868686	5707	0	0
ASV_195	26.2278495977187	464	8.38990628547193e-06	0.0980873919908487	455	0	1
ASV_196	14.597560321825	14268	0.000857758155326289	4.11929152767727	7683	0	0
ASV_197	26.711660291272	103	2.74788622884446e-06	0.0141094377417649	101	0	1
ASV_198	22.9504421020471	3671	0.000907760546994181	0.984244441344775	3074	0	1.44602661589398e-225
ASV_199	26.6996389652714	95	-6.57770466060683e-07	0.0147108330696484	94	0	1
ASV_2	9.72354687850087	30518	0.0181825705559229	14.190319462305	9593	0	0
ASV_20	26.5266458906202	302	-3.76426630801001e-05	0.0980030525704544	299	0	1
ASV_200	26.8112326306141	46	0	0.0010994453554862	45	0	1
ASV_201	26.8130054384357	41	-2.84507942597082e-08	0.000516256363947438	41	0	1
ASV_202	16.1910710866687	10097	0.0252493429968616	9.69246057620331	6554	0	0
ASV_203	22.9398093492209	3735	0.000248659138315743	0.674542821471296	3159	0	6.00301638758835e-242
ASV_204	24.5624914553417	2033	0.000100925263691438	0.418475844967717	1817	0	0.697089308167285
ASV_205	21.126385049394	5629	0.000801437445847546	1.96708385501713	4333	0	0
ASV_206	NA	0	0	0	0	0	1
ASV_207	21.176711864752	4738	0.000440572124361712	1.13485140965084	3828	0	0
ASV_208	20.1554135451675	6839	0.0031246566420134	1.35856287964021	4927	0	0
ASV_209	26.4429986352989	318	-8.93188527420801e-07	0.0325361390622848	317	0	1
ASV_21	11.1713569202566	22780	0.0965762607746205	21.9012219440321	9067	20	0
ASV_210	26.462099908341	321	0.000124214203372761	0.0911645174889903	314	0	1
ASV_211	19.4069067114777	6867	0.00284593340594165	4.67250446661203	5004	0	0
ASV_212	21.1766947754354	4264	0.00507213646183832	6.80431068433148	3449	0	0
ASV_213	24.5697283837458	1664	3.2237975706056e-05	0.421635414526046	1534	0	1
ASV_214	26.45214182707	307	-1.02993149179575e-05	0.101401855231252	302	0	1
ASV_215	NA	0	0	0	0	0	1
ASV_216	24.5031823403605	1473	8.59086095335795e-05	1.2178691522263	1376	0	1
ASV_217	18.9261733170384	7340	0.00048094486705387	1.73587644096614	5238	0	0
ASV_218	26.7748219370608	82	-3.8049810822927e-07	0.00388650495003937	82	0	1
ASV_219	19.1579586312252	6362	0.00141577284911465	2.73653133404815	4738	0	0
ASV_22	11.2794705774519	26113	0.00521633538756628	6.61672085655005	9307	0	0
ASV_220	23.9640489866585	2108	-7.29017844057723e-05	0.596252073553995	1904	0	0.128218991707079
ASV_221	NA	0	0	0	0	0	1
ASV_222	20.5445251043895	4915	0.000529949050651361	2.42432027369433	3879	0	0
ASV_223	23.5267035339648	2132	0.000853848282967441	2.54949423887334	1929	0	0.0485600685641922
ASV_224	19.8968302882167	7090	0.00288927998231859	3.06153844479063	5082	0	0
ASV_225	23.5703458193299	2256	4.46010332091566e-05	1.02535404599878	2027	0	7.24780238773111e-06
ASV_226	22.2727748243202	4192	0.00072744452242043	0.93140735508102	3499	0	0
ASV_227	26.0974414298808	539	-1.80546069674556e-05	0.132470935463445	526	0	1
ASV_228	24.8111994296772	1750	-7.03142989284937e-05	0.452588256647337	1615	0	0.999999999998007
ASV_229	26.0050249312557	670	-0.000152989778373817	0.188649398955276	658	0	1
ASV_23	7.10945100315714	35494	0.218701074750274	136.831403429444	9736	1162	0
ASV_230	26.8433809960281	9	0	0.000175627874464794	9	0	1
ASV_231	26.7503040635503	77	-7.78452114482973e-07	0.0028742123381331	77	0	1
ASV_232	20.8433648640391	5305	-0.000198133421889914	1.51539397841194	4097	0	0
ASV_233	23.7538282309808	2798	0.000231334315384675	0.410792956584903	2436	0	1.65828213216888e-54
ASV_234	19.9794939606885	7329	0.00107204636280917	1.90455410067576	5235	0	0
ASV_235	19.4959717079132	7329	0.000917254684868285	1.66618755096049	5210	0	0
ASV_236	24.3178424075771	2323	-5.11031617350476e-05	0.378131965692869	2072	0	4.15128949142212e-09
ASV_237	23.4908400040737	2245	0.000613419573452933	1.65214577256677	2009	0	2.05907562470484e-05
ASV_238	18.4895659028414	8541	0.00107571339861169	2.57289232211336	5737	0	0
ASV_239	22.7730728587433	3798	1.50166377544081e-05	0.883672495609414	3151	0	1.53911355346419e-258
ASV_24	7.20335197066911	24859	0.694768656260694	307.939530922138	9284	2715	0
ASV_240	23.5665962317955	2191	-0.000407934125511791	2.09379019313911	1981	0	0.00164556572501086
ASV_241	26.7197624809044	99	5.27345629221939e-08	0.0101161794881356	98	0	1
ASV_242	25.6024233017619	723	-0.000221991038389705	0.717903734218098	711	0	1
ASV_243	24.5341866177819	1992	-2.27543820542109e-05	0.483116781247451	1831	0	0.923224812343585
ASV_244	22.5588719828903	3318	0.000564027631019206	2.3535358387514	2839	0	3.71738488586159e-144
ASV_245	22.1431707913229	3515	0.000355747143279047	1.50168719284465	2989	0	1.10532880408173e-187
ASV_246	24.5798729605866	2069	0.000128469867377088	0.347483641241128	1862	0	0.390171353221414
ASV_247	18.8237413178531	7225	0.00301745029010081	3.29193293501166	5199	0	0
ASV_248	25.8485489561055	815	6.8997646564388e-05	0.17251052667609	790	0	1
ASV_249	26.4877566758326	273	-1.29092508758025e-05	0.0270234686881108	273	0	1
ASV_25	12.4694063142886	22267	0.0319047647297939	35.3418987967329	8902	296	0
ASV_250	19.7638069049801	6643	0.00675727567039915	4.16234464943711	4919	0	0
ASV_251	26.4099373459619	336	-2.03584332613684e-05	0.0513534279132735	333	0	1
ASV_252	22.4151597515022	4428	0.000488555267575236	0.571438703935906	3567	0	0
ASV_253	26.7385092779305	114	-1.61690524731206e-06	0.00725836974573707	112	0	1
ASV_254	26.7132144617578	123	-2.13696095374423e-06	0.030151692290562	123	0	1
ASV_255	20.7846589469396	5545	0.00453695122045501	3.41245285482636	4310	0	0
ASV_256	21.5769206232814	5485	0.000721254397542153	1.66040004815525	4217	0	0
ASV_257	24.7004103676545	2065	-1.54135589479352e-05	0.275370000203797	1886	0	0.424350189488115
ASV_258	25.216921641715	1130	-0.000115857348720036	0.336686978115842	1067	0	1
ASV_259	24.631991343314	1424	0.00154706409532367	1.80793315971956	1334	0	1
ASV_26	11.691184927182	25319	0.0178624856459898	7.39341494458125	9183	1	0
ASV_260	NA	0	0	0	0	0	1
ASV_261	25.6679469599756	870	3.03529589686581e-05	0.225706754792091	835	0	1
ASV_262	26.8050503717283	47	5.78395170310631e-08	0.00188657980504572	47	0	1
ASV_263	25.8331325185864	738	4.795293204294e-05	0.168675284533645	720	0	1
ASV_264	25.8357736836745	911	-9.09627156258322e-06	0.11965714596087	868	0	1
ASV_265	22.4425534779509	3820	0.000882726909379402	1.7578326472235	3162	0	1.9330148371679e-264
ASV_266	24.3372201242489	1694	0.000799509005509794	1.18830448583475	1561	0	1
ASV_267	21.0973718301253	6009	0.00192418815694038	1.05204729759407	4489	0	0
ASV_268	22.1425024951624	4369	0.00164312390223426	1.81741597605464	3579	0	0
ASV_269	25.4863715245952	848	0.000175519895043486	0.782314285494098	829	0	1
ASV_27	13.4460878093492	16702	0.0143620791730858	5.95338270862036	8160	0	0
ASV_270	22.2364939199511	4789	0.000389471595393703	1.09484914916674	3828	0	0
ASV_271	22.2097764945514	3535	0.000101905146289043	0.906300458309598	3016	0	2.24860016618215e-192
ASV_272	22.1563798146451	3425	0.00244893510667624	3.2438128425233	2906	0	3.46831668025417e-167
ASV_273	23.7085599755576	2573	-8.42532906584801e-05	1.10548724908161	2291	0	2.80837306052912e-28
ASV_274	24.7502062531826	1691	0.00142574469679846	0.682387916134378	1555	0	1
ASV_275	23.8944774416947	2730	-6.99143487560729e-05	0.80113281225935	2389	0	1.00179400475809e-45
ASV_276	23.5175366737957	2813	0.000650472110137884	0.747105391152314	2462	0	1.53392249916777e-56
ASV_277	25.422112740605	990	0.00079094035733405	0.623519248016053	944	0	1
ASV_278	18.8148459924636	8380	0.00242416156227887	2.94772696163293	5723	0	0
ASV_279	NA	0	0	0	0	0	1
ASV_28	8.70290595783685	28916	0.143554406606349	79.1706760145299	9467	608	0
ASV_280	26.2452037274672	317	-9.69043647354615e-05	0.415569893625582	316	0	1
ASV_281	25.9936638965271	704	-5.61397306872633e-05	0.142891368910786	688	0	1
ASV_282	26.4993216824524	300	1.14966079612457e-05	0.0301452303651398	297	0	1
ASV_283	24.3160368469294	1677	0.000841720529279385	2.28121611967452	1588	0	1
ASV_284	20.5264465016804	4841	0.00197794366082997	4.37737363464583	3970	0	0
ASV_285	25.0101356146247	1405	-0.000371351425020143	0.604180372103474	1307	0	1
ASV_286	26.4568683776352	358	2.38534418732161e-05	0.0753442208360209	352	0	1
ASV_287	NA	0	0	0	0	0	1
ASV_288	23.5917800590692	2726	0.000200445291296074	0.630493234215548	2381	0	3.1238145287379e-45
ASV_289	21.291345310113	4555	0.000724431174569796	1.16578956007049	3697	0	0
ASV_29	5.95593905693044	33133	0.484520593857365	268.453518429055	9727	2354	0
ASV_290	22.5610683980039	3614	0.000391562600362794	0.924856338821844	3052	0	2.20042569945111e-211
ASV_291	26.190635441491	501	5.87304768759248e-05	0.162661669552696	486	0	1
ASV_292	21.0760641002139	4656	0.00043430497789806	2.74958834564951	3806	0	0
ASV_293	26.7478672980955	64	1.86147207095798e-06	0.0126505506921241	64	0	1
ASV_294	NA	0	0	0	0	0	1
ASV_295	26.7732790508198	54	-5.95508948148201e-06	0.0105008548046737	54	0	1
ASV_296	26.7483615643141	91	5.91649640525948e-06	0.0118843657224344	90	0	1
ASV_297	26.8038922904573	31	-7.49838946129316e-06	0.00693118624811121	31	0	1
ASV_298	22.606842916794	4052	0.00134982909129539	1.16100360171416	3352	0	0
ASV_299	23.6889228230981	2542	0.000956403760587909	0.89659176882456	2245	0	2.58765989766908e-25
ASV_3	9.74161067318464	30987	0.0341441070784832	16.0079971713225	9555	3	0
ASV_30	7.67234985232712	30620	0.24036554828184	121.937118515181	9595	974	0
ASV_300	23.7808642427946	2380	0.000316259238195857	0.555900543754387	2149	0	1.64807719136319e-12
ASV_301	26.7300410428761	85	6.5848494427535e-07	0.00545440177877372	84	0	1
ASV_302	21.8114401466544	3387	0.00281481359724411	4.85993770347686	2913	0	7.7188618681779e-159
ASV_303	20.069759140442	5240	0.0145608716800051	6.10734461605261	4144	0	0
ASV_304	17.3758962827172	7944	0.00838118058309167	5.64477454603519	5527	0	0
ASV_305	25.4462420002037	983	5.33198503159196e-05	0.431487998891337	930	0	1
ASV_306	21.1806185762298	4461	-0.000138992894457987	2.05127409819312	3628	0	0
ASV_307	NA	0	0	0	0	0	1
ASV_308	21.6655650677258	4069	0.000476946472014872	1.57436694125796	3356	0	0
ASV_309	22.3751476932478	3602	0.00149248976129673	1.38663501199722	3055	0	1.89985460267071e-208
ASV_31	14.7115320908443	16136	0.0114597025142712	5.83584874903711	7967	0	0
ASV_310	25.6326303085854	948	-0.000440199231381694	0.729843231329888	904	0	1
ASV_311	NA	0	0	0	0	0	1
ASV_312	25.8617362664222	915	-5.96515594835847e-05	0.175483844628385	881	0	1
ASV_313	26.7846553213158	52	0	0.0011552004691965	52	0	1
ASV_314	NA	0	0	0	0	0	1
ASV_315	26.714764680721	115	-5.15379044225663e-06	0.00837745906159932	111	0	1
ASV_316	26.8381718912313	8	0	0.000617543973383618	8	0	1
ASV_317	NA	0	0	0	0	0	1
ASV_318	26.4992192687646	189	4.86978767894223e-05	0.216531353366538	189	0	1
ASV_319	26.770401059171	59	0	0.00268702538820779	59	0	1
ASV_32	8.63931127406049	31702	0.0623967537212902	20.7394805085988	9626	25	0
ASV_320	25.4427869436806	986	-9.01685104123768e-06	0.300681689854764	944	0	1
ASV_321	26.6138532844485	167	-8.03093555363996e-05	0.0487438704865188	166	0	1
ASV_322	26.386932172319	359	-4.48812945491626e-06	0.093002956887126	354	0	1
ASV_323	26.8371987371423	11	0	0.000121481112751391	11	0	1
ASV_324	21.7375005194012	5210	0.000730750096691007	1.07463920540637	4087	0	0
ASV_325	24.003679478562	2588	0.000230217535791168	0.553757759779133	2303	0	9.04012838052212e-30
ASV_326	26.8170111824015	23	0	0.00516586018364237	23	0	1
ASV_327	21.9225760057032	5136	4.07945242868561e-05	0.811663238811076	4028	0	0
ASV_328	26.8252717792036	17	0	0.000747134967585261	17	0	1
ASV_329	21.6490036867298	4442	0.000257982088899416	1.54484629227004	3615	0	0
ASV_33	22.5339313575721	3243	1.39920216950343e-05	0.715039632795976	2779	0	6.65220366626528e-129
ASV_330	26.4423951929932	333	3.28537513754071e-05	0.0703462239485934	331	0	1
ASV_331	26.4034872186577	327	9.98562643157215e-06	0.0991625732521116	324	0	1
ASV_332	24.1518434871168	1917	-4.4752105093865e-05	0.645184208459089	1735	0	0.999064452913553
ASV_333	24.6178034015684	1926	9.26059898609637e-05	0.342029782042518	1757	0	0.998174753900524
ASV_334	24.6161795294837	1485	0.000234462150789851	0.794533579974989	1393	0	1
ASV_335	26.0797542519605	464	-0.000213068706552366	0.814150963564167	454	0	1
ASV_336	24.4294525511763	1688	0.000179419051919427	0.717473569971473	1572	0	1
ASV_337	22.2038326306141	3780	0.00114733782927855	1.56911629805903	3162	0	9.4239535403855e-254
ASV_338	25.181985986353	1222	-0.000367942186861011	0.391716692118811	1141	0	1
ASV_339	25.4705683267135	1155	-0.0001436716955249	0.202721295983442	1091	0	1
ASV_34	14.1747931764946	18017	0.0116827332847512	5.76945157105802	8350	0	0
ASV_340	26.6244187595478	201	4.5606423304643e-06	0.00943146106085804	198	0	1
ASV_341	26.3274109379774	471	2.70630991049268e-05	0.0501970056098265	459	0	1
ASV_342	24.2420884204094	1967	0.000307477177496298	1.11324174526808	1810	0	0.976465695412814
ASV_343	26.8282705163459	20	0	0.000493228750443455	20	0	1
ASV_344	24.491374029942	1875	-0.000116385716912738	0.408933148841013	1707	0	0.999975661404461
ASV_345	26.8369837661676	17	0	0.000572012898369526	17	0	1
ASV_346	26.8019234137896	49	-2.27240813002048e-08	0.000824348094147154	49	0	1
ASV_347	26.5996596802118	233	2.03589565803967e-06	0.0499545068488779	231	0	1
ASV_348	25.4561854160301	1081	0.000136944905578897	0.614136132547065	1022	0	1
ASV_349	26.015921458397	537	-0.000119168115052862	0.202799015347812	523	0	1
ASV_35	11.8328292901517	22605	0.0142957606974376	7.96568227320668	9013	0	0
ASV_350	20.5488567063856	5272	5.81089435744914e-05	1.61213699028453	4139	0	0
ASV_351	26.8441806497607	8	0	4.99842065553038e-05	8	0	1
ASV_352	NA	0	0	0	0	0	1
ASV_353	26.8439769630309	8	0	0.000169472948629897	8	0	1
ASV_354	NA	0	0	0	0	0	1
ASV_355	26.6837292595987	189	2.53066805082305e-06	0.00565082715650249	187	0	1
ASV_356	23.6545289540686	2286	0.000471106413424354	0.811735699049278	2058	0	3.23803598316026e-07
ASV_357	25.7366562379061	645	-0.000248209738179894	0.664900871647803	637	0	1
ASV_358	NA	0	0	0	0	0	1
