variable	mean_min_depth	no_of_nodes	mse_increase	node_purity_increase	no_of_trees	times_a_root	p_value
ASV_392	22.7692646969235	216	2.58197861377162e-06	0.033557360563895	214	0	1
ASV_393	21.8393068128744	1076	-0.000179454712491166	0.525342659811825	1018	0	1
ASV_394	20.1938505025891	2427	0.00274112818967632	4.10647848037133	2202	0	1.26408310522892e-16
ASV_395	22.9880756218905	38	0	0.0114147148774198	38	0	1
ASV_396	18.9204144177074	2809	0.00206828166640631	10.3617539693217	2517	0	9.78807812303881e-58
ASV_397	22.983492009341	43	1.4061235533793e-07	0.00284069936888971	43	0	1
ASV_398	19.9560850441669	2678	6.83012835184263e-05	1.36630844552682	2367	0	6.02891728599591e-41
ASV_399	21.8347348969439	1064	0.000168235032520994	0.233118709120378	1019	0	1
ASV_4	9.92876807797746	20166	0.0552342926501773	32.7274034664543	8688	0	0
ASV_40	18.1274903848106	5084	0.000223561325075842	1.7721782366795	3993	0	0
ASV_400	23.0009126611839	23	1.22788685548225e-07	0.00199699618346315	23	0	1
ASV_401	20.9403482180932	1851	-0.000184980781395779	1.45890974469719	1707	0	0.999993917005364
ASV_402	NA	0	0	0	0	0	1
ASV_403	NA	0	0	0	0	0	1
ASV_404	NA	0	0	0	0	0	1
ASV_405	22.9558457508376	53	0	0.0168308627031051	53	0	1
ASV_406	21.9711423291705	973	-8.25337688947648e-05	0.476747598182486	933	0	1
ASV_407	23.0154494466443	17	0	0.000739316246751167	17	0	1
ASV_408	20.5826496903239	2322	0.000128440885147996	1.29958946618223	2088	0	1.08521639667876e-09
ASV_409	NA	0	0	0	0	0	1
ASV_41	10.4086195958981	20531	0.0329218811981325	15.0082631325818	8686	0	0
ASV_410	22.778199614174	218	-1.07751299649271e-05	0.0523387462411901	214	0	1
ASV_411	22.978493491725	51	0	0.0075567687013372	51	0	1
ASV_412	21.1885715910245	1674	0.000413118958943866	0.818052560177309	1542	0	1
ASV_413	22.6450433546553	339	1.21869214856542e-05	0.0978274982056741	334	0	1
ASV_414	22.7459442379937	203	-7.66707468746444e-05	0.117753278052952	203	0	1
ASV_415	NA	0	0	0	0	0	1
ASV_416	22.9032215250279	98	-2.44956305427173e-06	0.00921470950753995	98	0	1
ASV_417	22.9924737130673	27	0	0.026578700991272	27	0	1
ASV_418	22.8265038887197	192	5.99948232452442e-05	0.106103959193971	188	0	1
ASV_419	19.0956539750228	2921	0.0056570044403214	8.99888305574551	2554	0	3.42617183182617e-74
ASV_42	6.98120369580668	31768	0.072475293321823	58.3365275895958	9645	0	0
ASV_420	22.553981114834	406	1.49421133145058e-05	0.277564091694303	399	0	1
ASV_421	22.9844233526246	37	-3.15501827549668e-06	0.00654918271283509	37	0	1
ASV_422	22.5175708396792	429	-2.96136277564276e-05	0.156829950771364	420	0	1
ASV_423	18.9473148542999	3755	0.00217884128481254	2.4833255103724	3144	0	4.56063853445546e-251
ASV_424	19.852351304701	2939	-0.000223941150714697	0.939148787815579	2564	0	5.1850807743175e-77
ASV_425	22.8339567468779	176	-3.3020819719327e-06	0.0374570972670383	174	0	1
ASV_426	23.0157745151792	10	0	0.000125143732391273	10	0	1
ASV_427	NA	0	0	0	0	0	1
ASV_428	22.4194823433851	501	-0.000134551582280798	0.24526133178401	492	0	1
ASV_429	20.6811522794192	1505	0.00214167418469319	3.31410169055397	1423	0	1
ASV_43	14.4021461671236	9836	0.0105825885034787	11.4411378910079	6247	0	0
ASV_430	21.7376495481775	1046	0.00019667022576117	0.668172170854048	991	0	1
ASV_431	22.9904108843537	38	-2.14356528021165e-06	0.00458665764770183	38	0	1
ASV_432	22.3364720885369	491	0.000122621314114938	0.815736803481433	477	0	1
ASV_433	22.0424168138897	782	-0.000968817353132476	1.17461752422499	760	0	1
ASV_434	NA	0	0	0	0	0	1
ASV_435	22.9859463498832	37	-1.43789453910298e-05	0.0103342276579766	37	0	1
ASV_436	NA	0	0	0	0	0	1
ASV_437	22.6623486648391	286	5.14742348934084e-05	0.268723234139415	284	0	1
ASV_438	NA	0	0	0	0	0	1
