"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","functionInk","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","Set","shared name","Stress","TopologicalCoefficient"
"3.135007849293564","0.013706069531300893","0.3189784677015523","0.03296703296703297","14","6","178","false","ASV_75","8.571428571428571","0","14","0","0.966640502354788","false","0","Both-ASV","ASV_75","30086","0.09668989547038327"
"4.087912087912088","0.0","0.24462365591397853","0.0","1","7","11","false","ASV_649","12.0","0","1","0","0.9517513736263736","false","0","Final_ASV","ASV_649","0","0.0"
"4.087912087912088","0.0","0.24462365591397853","0.0","1","7","11","false","ASV_639","12.0","0","1","0","0.9517513736263736","false","0","Starting-ASV","ASV_639","0","0.0"
"3.010989010989011","0.008356471878497865","0.33211678832116787","0.04395604395604396","14","6","114","false","ASV_27","12.214285714285714","0","14","0","0.9685782967032968","false","0","Both-ASV","ASV_27","19400","0.10012210012210013"
"3.847723704866562","4.486692717816878E-4","0.2598939208486332","0.0","3","6","183","false","ASV_774","7.0","0","3","0","0.95550431711146","false","0","Final_ASV","ASV_774","682","0.35294117647058826"
"3.6766091051805336","1.9087507482215787E-4","0.27198975234842016","0.0","2","6","87","false","ASV_981","18.0","0","2","0","0.9581779827315542","false","0","Final_ASV","ASV_981","410","0.5"
"4.1036106750392465","0.0","0.24368783473603672","0.0","1","7","46","false","ASV_893","13.0","0","1","0","0.9515060832025117","false","0","Final_ASV","ASV_893","0","0.0"
"3.893249607535322","0.0","0.2568548387096774","1.0","2","7","46","false","ASV_458","13.0","0","2","0","0.9547929748822606","false","0","Final_ASV","ASV_458","0","0.5909090909090909"
"3.9701726844583987","0.0","0.25187821273230526","1.0","2","7","46","false","ASV_334","10.0","0","2","0","0.9535910518053375","false","0","Final_ASV","ASV_334","0","0.5882352941176471"
"3.2213500784929354","0.011614846112082518","0.3104288499025341","0.09523809523809523","7","6","46","false","ASV_225","11.571428571428571","0","7","0","0.9652914050235479","false","0","Final_ASV","ASV_225","18656","0.1527777777777778"
"3.1051805337519625","0.009796302922214395","0.32204246713852375","0.10256410256410256","13","6","46","false","ASV_165","9.461538461538462","0","13","0","0.9671065541601256","false","0","Both-ASV","ASV_165","19264","0.1014370245139476"
"3.6891679748822606","2.4760768439503685E-4","0.27106382978723403","0.0","3","7","56","false","ASV_541","7.666666666666667","0","3","0","0.9579817503924647","false","0","Final_ASV","ASV_541","588","0.3508771929824561"
"3.5384615384615383","8.692967010799228E-5","0.28260869565217395","0.0","2","7","188","false","ASV_363","19.5","0","2","0","0.9603365384615384","false","0","Final_ASV","ASV_363","254","0.5138888888888888"
"3.30298273155416","7.661456747056044E-4","0.30275665399239543","0.0","5","7","145","false","ASV_161","15.0","0","5","0","0.9640158948194663","false","0","Final_ASV","ASV_161","2016","0.2222222222222222"
"3.183673469387755","0.001460198355338402","0.3141025641025641","0.0","6","6","70","false","ASV_95","15.833333333333334","0","6","0","0.9658801020408163","false","0","Both-ASV","ASV_95","3618","0.18541666666666667"
"3.1883830455259026","7.167085363516497E-4","0.3136386016740522","0.16666666666666666","4","7","31","false","ASV_707","25.0","0","4","0","0.9658065149136578","false","0","Final_ASV","ASV_707","2064","0.2784090909090909"
"3.4285714285714284","3.9666401740185326E-4","0.2916666666666667","0.0","3","7","70","false","ASV_69","15.333333333333334","0","3","0","0.9620535714285714","false","0","Final_ASV","ASV_69","844","0.3333333333333333"
"2.9434850863422293","0.004998725527038583","0.33973333333333333","0.045454545454545456","12","6","205","false","ASV_48","14.916666666666666","0","12","0","0.9696330455259027","false","0","Both-ASV","ASV_48","12006","0.10941475826972011"
"2.6169544740973314","0.02190592766940189","0.382123575284943","0.07608695652173914","24","6","170","false","ASV_45","17.291666666666668","0","24","0","0.9747350863422292","false","0","Both-ASV","ASV_45","52570","0.06470959595959595"
"3.1271585557299844","4.33364202020994E-4","0.31977911646586343","0.16666666666666666","4","6","72","false","ASV_421","24.25","0","4","0","0.966763147566719","false","0","Starting-ASV","ASV_421","1388","0.27298850574712646"
"3.230769230769231","4.330305951091319E-4","0.30952380952380953","0.0","3","6","70","false","ASV_356","26.0","0","3","0","0.9651442307692307","false","0","Final_ASV","ASV_356","1440","0.352112676056338"
"3.2872841444270016","0.0012299772748155364","0.30420248328557786","0.2","5","6","70","false","ASV_223","15.2","0","5","0","0.964261185243328","false","0","Both-ASV","ASV_223","2916","0.2276923076923077"
"3.120879120879121","2.986923972325025E-4","0.3204225352112676","0.0","3","6","104","false","ASV_180","32.666666666666664","0","3","0","0.9668612637362637","false","0","Final_ASV","ASV_180","1174","0.36398467432950193"
"3.4960753532182105","0.0","0.2860350246969017","0.0","1","7","104","false","ASV_1448","36.0","0","1","0","0.9609988226059655","false","0","Starting-ASV","ASV_1448","0","0.0"
"3.356357927786499","5.904164653819991E-5","0.2979420018709074","0.0","2","7","104","false","ASV_119","27.5","0","2","0","0.963181907378336","false","0","Final_ASV","ASV_119","218","0.53"
"3.4960753532182105","0.0","0.2860350246969017","0.0","1","7","104","false","ASV_1105","36.0","0","1","0","0.9609988226059655","false","0","Final_ASV","ASV_1105","0","0.0"
"3.2244897959183674","3.3817045593047984E-4","0.310126582278481","0.0","4","6","40","false","ASV_300","22.25","0","4","0","0.9652423469387755","false","0","Final_ASV","ASV_300","896","0.2724358974358974"
"3.21978021978022","0.0014058709215575287","0.310580204778157","0.06666666666666667","6","6","83","false","ASV_288","14.333333333333334","0","6","0","0.9653159340659341","false","0","Final_ASV","ASV_288","3620","0.19248826291079812"
"3.32967032967033","1.0834540094410091E-4","0.3003300330033003","0.0","3","6","41","false","ASV_752","23.666666666666668","0","3","0","0.9635989010989011","false","0","Final_ASV","ASV_752","420","0.384180790960452"
"3.6514913657770802","5.1827511548700445E-6","0.27386070507308685","0.0","2","6","10","false","ASV_339","12.0","0","2","0","0.9585704474097331","false","0","Both-ASV","ASV_339","18","0.55"
"3.535321821036107","0.0","0.28285968028419184","1.0","2","6","223","false","ASV_884","18.5","0","2","0","0.9603855965463108","false","0","Final_ASV","ASV_884","0","0.5285714285714286"
"3.2668759811616956","3.684683185264341E-4","0.30610283517539644","0.0","4","6","127","false","ASV_309","20.5","0","4","0","0.9645800627943485","false","0","Final_ASV","ASV_309","1088","0.2867647058823529"
"3.2433281004709578","9.504606068746125E-4","0.308325266214908","0.0","4","6","22","false","ASV_152","25.5","0","4","0","0.9649479984301412","false","0","Both-ASV","ASV_152","2770","0.2784090909090909"
"3.7755102040816326","8.613024364563225E-5","0.2648648648648649","0.0","2","6","9","false","ASV_702","14.0","0","2","0","0.9566326530612245","false","0","Final_ASV","ASV_702","280","0.52"
"3.758241758241758","4.9708662105551855E-5","0.26608187134502925","0.0","2","7","143","false","ASV_348","11.0","0","2","0","0.9569024725274725","false","0","Final_ASV","ASV_348","188","0.5263157894736842"
"3.708006279434851","0.0","0.2696867061812024","0.0","1","6","39","false","ASV_949","17.0","0","1","0","0.9576874018838305","false","0","Final_ASV","ASV_949","0","0.0"
"3.0580847723704867","0.004903534942881713","0.32700205338809035","0.1111111111111111","9","6","122","false","ASV_68","16.0","0","9","0","0.9678424254317112","false","0","Final_ASV","ASV_68","10794","0.14814814814814814"
"2.8116169544740974","0.013307762206896343","0.35566722501395864","0.051470588235294115","17","5","236","false","ASV_53","15.764705882352942","0","17","0","0.9716934850863422","false","0","Both-ASV","ASV_53","28870","0.08092125739184562"
"2.938775510204082","0.0024647727710722885","0.34027777777777773","0.0","9","6","28","false","ASV_211","18.77777777777778","0","9","0","0.9697066326530612","false","0","Final_ASV","ASV_211","6858","0.1388888888888889"
"3.478806907378336","0.0","0.28745487364620936","1.0","2","7","104","false","ASV_389","20.5","0","2","0","0.9612686420722135","false","0","Final_ASV","ASV_389","0","0.5256410256410257"
"3.6766091051805336","0.0","0.27198975234842016","0.0","1","6","21","false","ASV_936","45.0","0","1","0","0.9581779827315542","false","0","Starting-ASV","ASV_936","0","0.0"
"3.328100470957614","9.954834186107584E-5","0.30047169811320756","0.0","2","6","21","false","ASV_753","51.5","0","2","0","0.9636234301412873","false","0","Starting-ASV","ASV_753","806","0.5611111111111111"
"3.0423861852433283","0.001822798588594637","0.3286893704850361","0.4","5","6","37","false","ASV_721","31.8","0","5","0","0.968087715855573","false","0","Starting-ASV","ASV_721","3882","0.25691056910569104"
"3.6766091051805336","0.0","0.27198975234842016","0.0","1","6","21","false","ASV_600","45.0","0","1","0","0.9581779827315542","false","0","Starting-ASV","ASV_600","0","0.0"
"3.061224489795918","4.4481350640181E-4","0.32666666666666666","0.3333333333333333","3","6","21","false","ASV_592","50.666666666666664","0","3","0","0.9677933673469388","false","0","Both-ASV","ASV_592","2404","0.3963254593175853"
"3.6766091051805336","0.0","0.27198975234842016","0.0","1","6","21","false","ASV_572","45.0","0","1","0","0.9581779827315542","false","0","Starting-ASV","ASV_572","0","0.0"
"3.009419152276295","0.001512867095202982","0.33229003651538863","0.2857142857142857","7","6","21","false","ASV_554","29.857142857142858","0","7","0","0.9686028257456829","false","0","Starting-ASV","ASV_554","4714","0.2077922077922078"
"3.2967032967032965","0.0025256463807387876","0.30333333333333334","0.14285714285714285","8","6","102","false","ASV_547","15.75","0","8","0","0.964114010989011","false","0","Both-ASV","ASV_547","6198","0.16895604395604397"
"3.025117739403454","3.118067512270161E-4","0.33056564608199274","0.4","5","6","63","false","ASV_504","37.4","0","5","0","0.968357535321821","false","0","Starting-ASV","ASV_504","1612","0.2818181818181818"
"3.0423861852433283","8.507193427259792E-4","0.3286893704850361","0.3333333333333333","7","5","21","false","ASV_450","30.571428571428573","0","7","0","0.968087715855573","false","0","Starting-ASV","ASV_450","3834","0.20985221674876847"
"3.2857142857142856","5.376454190373618E-5","0.30434782608695654","0.5","4","6","17","false","ASV_392","28.5","0","4","0","0.9642857142857143","false","0","Starting-ASV","ASV_392","202","0.3445121951219512"
"3.0816326530612246","0.006317172487635334","0.32450331125827814","0.0","4","6","21","false","ASV_336","29.5","0","4","0","0.9674744897959183","false","0","Both-ASV","ASV_336","10654","0.2638888888888889"
"2.978021978021978","0.00151067234860279","0.33579335793357934","0.3181818181818182","12","6","58","false","ASV_315","21.666666666666668","0","12","0","0.9690934065934066","false","0","Starting-ASV","ASV_315","5378","0.1425438596491228"
"3.2998430141287285","2.0356446609593254E-5","0.30304471931493815","0.6666666666666666","3","6","176","false","ASV_307","32.333333333333336","0","3","0","0.9640649529042387","false","0","Starting-ASV","ASV_307","114","0.3895582329317269"
"2.8524332810047097","0.003415575038076077","0.35057787561915243","0.21212121212121213","12","6","107","false","ASV_306","24.916666666666668","0","12","0","0.9710557299843015","false","0","Both-ASV","ASV_306","11604","0.13615664845173042"
"2.938775510204082","0.0012422404600411143","0.34027777777777773","0.3333333333333333","7","6","48","false","ASV_299","31.857142857142858","0","7","0","0.9697066326530612","false","0","Both-ASV","ASV_299","4416","0.20728291316526612"
"3.1255886970172684","2.877072468656268E-4","0.31993972877950777","0.5","4","6","21","false","ASV_277","44.75","0","4","0","0.9667876766091051","false","0","Both-ASV","ASV_277","2302","0.3314814814814815"
"3.6766091051805336","0.0","0.27198975234842016","0.0","1","6","21","false","ASV_1219","45.0","0","1","0","0.9581779827315542","false","0","Starting-ASV","ASV_1219","0","0.0"
"3.3453689167974883","0.0","0.2989206945096199","1.0","2","6","37","false","ASV_1149","36.0","0","2","0","0.9633536106750392","false","0","Starting-ASV","ASV_1149","0","0.5454545454545454"
"3.620094191522763","6.0828879079530274E-5","0.2762359063313096","0.0","2","6","21","false","ASV_1042","28.5","0","2","0","0.9590610282574569","false","0","Final_ASV","ASV_1042","276","0.5392156862745098"
"3.839874411302983","7.407270909539233E-5","0.26042518397383485","0.0","2","7","99","false","ASV_659","8.0","0","2","0","0.9556269623233908","false","0","Final_ASV","ASV_659","192","0.5"
"4.086342229199372","5.3971775794220947E-5","0.24471763349980794","0.0","2","7","217","false","ASV_525","8.5","0","2","0","0.9517759026687598","false","0","Final_ASV","ASV_525","90","0.5"
"3.0047095761381475","0.0028167596425080887","0.3328108672936259","0.05555555555555555","9","6","105","false","ASV_178","20.11111111111111","0","9","0","0.9686764128728415","false","0","Final_ASV","ASV_178","7632","0.14619883040935672"
"4.248037676609105","0.0","0.2354028085735403","0.0","1","7","217","false","ASV_176","8.0","0","1","0","0.9492494113029828","false","0","Final_ASV","ASV_176","0","0.0"
"3.5510204081632653","3.36397655357942E-4","0.28160919540229884","0.3333333333333333","3","6","80","false","ASV_816","14.333333333333334","0","3","0","0.9601403061224489","false","0","Final_ASV","ASV_816","846","0.358974358974359"
"4.06436420722135","2.9708130401237837E-5","0.24604094244882196","0.0","2","8","136","false","ASV_788","6.0","0","2","0","0.9521193092621664","false","0","Final_ASV","ASV_788","26","0.5"
"3.7660910518053377","1.4188502165037823E-4","0.26552730304293454","0.0","3","7","136","false","ASV_275","11.0","0","3","0","0.9567798273155416","false","0","Final_ASV","ASV_275","298","0.3448275862068966"
"3.4427001569858713","0.00317767112859519","0.29046967624259007","0.05555555555555555","9","7","4","false","ASV_265","7.222222222222222","0","9","0","0.9618328100470958","false","0","Final_ASV","ASV_265","6054","0.13071895424836602"
"3.2464678178963893","0.004773700554791085","0.30802707930367507","0.027777777777777776","9","7","42","false","ASV_145","10.0","0","9","0","0.9648989403453689","false","0","Final_ASV","ASV_145","9972","0.12462462462462462"
"3.1538461538461537","1.6183484881376298E-4","0.3170731707317073","0.6666666666666666","3","6","3","false","ASV_568","46.333333333333336","0","3","0","0.9663461538461539","false","0","Starting-ASV","ASV_568","1348","0.3861111111111111"
"3.2527472527472527","2.064764554413661E-5","0.30743243243243246","0.0","2","6","40","false","ASV_467","34.0","0","2","0","0.9648008241758241","false","0","Final_ASV","ASV_467","76","0.532258064516129"
"3.0156985871271584","4.4465381601252446E-4","0.33159812597605415","0.1","5","6","40","false","ASV_361","30.8","0","5","0","0.9685047095761381","false","0","Both-ASV","ASV_361","1900","0.2396825396825397"
"3.3328100470957613","0.0","0.30004710315591143","1.0","2","6","3","false","ASV_295","40.5","0","2","0","0.9635498430141287","false","0","Starting-ASV","ASV_295","0","0.5472972972972973"
"3.196232339089482","0.001140928576577726","0.31286836935166995","0.0","6","6","186","false","ASV_222","14.0","0","6","0","0.9656838697017268","false","0","Both-ASV","ASV_222","2658","0.19117647058823528"
"3.827315541601256","0.0014611596393228942","0.2612797374897457","0.16666666666666666","4","7","53","false","ASV_311","6.5","0","4","0","0.9558231946624803","false","0","Starting-ASV","ASV_311","3166","0.2727272727272727"
"3.182103610675039","1.4575008026699283E-4","0.31425752343364577","0.0","3","6","155","false","ASV_515","33.333333333333336","0","3","0","0.9659046310832025","false","0","Final_ASV","ASV_515","676","0.3803921568627451"
"3.3076923076923075","1.969577652422232E-4","0.3023255813953489","0.16666666666666666","4","7","129","false","ASV_1087","19.5","0","4","0","0.9639423076923077","false","0","Final_ASV","ASV_1087","604","0.296875"
"3.6923076923076925","0.0","0.2708333333333333","1.0","2","7","54","false","ASV_1028","16.0","0","2","0","0.9579326923076923","false","0","Final_ASV","ASV_1028","0","0.5517241379310345"
"3.1051805337519625","0.003026878629855487","0.32204246713852375","0.047619047619047616","7","6","100","false","ASV_90","15.571428571428571","0","7","0","0.9671065541601256","false","0","Final_ASV","ASV_90","7868","0.16149068322981366"
"3.135007849293564","0.0026728313891302025","0.3189784677015523","0.0","9","6","184","false","ASV_87","9.88888888888889","0","9","0","0.966640502354788","false","0","Both-ASV","ASV_87","7086","0.12698412698412698"
"2.974882260596546","0.005578082724324469","0.3361477572559367","0.06593406593406594","14","6","174","false","ASV_85","13.071428571428571","0","14","0","0.969142464678179","false","0","Both-ASV","ASV_85","13064","0.1"
"2.598116169544741","0.028778105066627185","0.3848942598187311","0.10661268556005399","39","5","36","false","ASV_82","16.076923076923077","0","39","0","0.9750294348508635","false","0","Both-ASV","ASV_82","74784","0.05830058019839042"
"3.065934065934066","0.00785693498659839","0.3261648745519713","0.03296703296703297","14","6","201","false","ASV_73","11.428571428571429","0","14","0","0.9677197802197802","false","0","Final_ASV","ASV_73","18572","0.09544879898862199"
"3.381475667189953","8.353694910762872E-5","0.2957288765088208","0.0","2","7","232","false","ASV_692","21.0","0","2","0","0.962789442700157","false","0","Final_ASV","ASV_692","254","0.5"
"3.0549450549450547","2.037426919692718E-4","0.3273381294964029","0.4","5","6","153","false","ASV_544","28.4","0","5","0","0.9678914835164836","false","0","Starting-ASV","ASV_544","1042","0.25871559633027524"
"3.36734693877551","8.811108326900322E-5","0.296969696969697","0.3333333333333333","3","7","33","false","ASV_456","16.666666666666668","0","3","0","0.9630102040816326","false","0","Final_ASV","ASV_456","166","0.362962962962963"
"3.2480376766091053","0.0011411457349493849","0.3078782020299662","0.13333333333333333","6","6","33","false","ASV_423","12.5","0","6","0","0.9648744113029827","false","0","Final_ASV","ASV_423","3242","0.20977011494252873"
"2.8210361067503924","0.010075265720285288","0.3544796883695047","0.07352941176470588","17","6","137","false","ASV_34","15.941176470588236","0","17","0","0.9715463108320251","false","0","Both-ASV","ASV_34","24386","0.08707211698238618"
"2.434850863422292","0.09577098945777986","0.4107027724049001","0.061507936507936505","64","5","36","false","ASV_29","13.296875","0","64","0","0.9775804552590267","false","0","Both-ASV","ASV_29","218688","0.03960536253776435"
"3.290423861852433","0.0015597529904353422","0.303912213740458","0.0","3","7","33","false","ASV_264","19.333333333333332","0","3","0","0.9642121271585558","false","0","Both-ASV","ASV_264","2828","0.36666666666666664"
"2.6043956043956045","0.03492259880049011","0.38396624472573837","0.06507936507936508","36","6","84","false","ASV_26","14.833333333333334","0","36","0","0.9749313186813187","false","0","Both-ASV","ASV_26","86518","0.05411522633744856"
"2.5572998430141287","0.033581387800965104","0.39103744628606507","0.06060606060606061","34","5","84","false","ASV_25","15.882352941176471","0","34","0","0.9756671899529042","false","0","Both-ASV","ASV_25","84744","0.05576639257853679"
"2.902668759811617","0.0025796847000138417","0.34451054624121147","0.09090909090909091","11","6","48","false","ASV_153","20.272727272727273","0","11","0","0.9702708006279435","false","0","Both-ASV","ASV_153","7798","0.12521440823327615"
"3.58712715855573","0.0","0.2787746170678337","0.0","1","6","150","false","ASV_751","32.0","0","1","0","0.9595761381475667","false","0","Starting-ASV","ASV_751","0","0.0"
"3.5196232339089484","0.0017468860796257448","0.284121320249777","0.3333333333333333","3","6","50","false","ASV_698","15.666666666666666","0","3","0","0.9606308869701727","false","0","Starting-ASV","ASV_698","3490","0.35658914728682173"
"3.2433281004709578","2.418862887917099E-4","0.308325266214908","0.3333333333333333","3","6","149","false","ASV_539","33.333333333333336","0","3","0","0.9649479984301412","false","0","Both-ASV","ASV_539","1042","0.38823529411764707"
"3.58712715855573","0.0","0.2787746170678337","0.0","1","6","149","false","ASV_520","32.0","0","1","0","0.9595761381475667","false","0","Starting-ASV","ASV_520","0","0.0"
"3.023547880690738","0.00187728187935105","0.3307372793354102","0.2222222222222222","9","6","3","false","ASV_494","23.22222222222222","0","9","0","0.9683820643642073","false","0","Both-ASV","ASV_494","5180","0.17037037037037037"
"3.087912087912088","0.001397607213317733","0.3238434163701068","0.2222222222222222","9","6","58","false","ASV_357","22.0","0","9","0","0.9673763736263736","false","0","Starting-ASV","ASV_357","4444","0.1790633608815427"
"3.100470957613815","0.007059230941485166","0.3225316455696202","0.10714285714285714","8","6","58","false","ASV_296","19.25","0","8","0","0.9671801412872841","false","0","Starting-ASV","ASV_296","13590","0.16163793103448276"
"2.8445839874411303","0.012297786401844401","0.3515452538631347","0.1286549707602339","19","5","107","false","ASV_260","17.94736842105263","0","19","0","0.9711783751962323","false","0","Starting-ASV","ASV_260","26874","0.09629843840370156"
"2.828885400313972","0.0029981180684925945","0.35349611542730297","0.20512820512820512","13","5","63","false","ASV_258","24.307692307692307","0","13","0","0.9714236656200942","false","0","Both-ASV","ASV_258","11098","0.12793522267206478"
"3.0047095761381475","0.002715974594603777","0.3328108672936259","0.2222222222222222","9","6","63","false","ASV_245","22.666666666666668","0","9","0","0.9686764128728415","false","0","Both-ASV","ASV_245","7290","0.15839243498817968"
"2.989010989010989","0.003728844953922775","0.33455882352941174","0.0","9","5","237","false","ASV_219","16.77777777777778","0","9","0","0.9689217032967032","false","0","Final_ASV","ASV_219","8954","0.12827461607949414"
"3.0031397174254315","0.0010627095246306746","0.3329848405645583","0.4666666666666667","6","6","21","false","ASV_186","37.166666666666664","0","6","0","0.9687009419152276","false","0","Both-ASV","ASV_186","4464","0.23375262054507337"
"2.7378335949764523","0.008067889457183066","0.3652522935779816","0.08088235294117647","17","5","16","false","ASV_144","19.941176470588236","0","17","0","0.972846350078493","false","0","Both-ASV","ASV_144","21336","0.0894439967767929"
"3.1459968602825747","5.455466535571237E-4","0.3178642714570858","0.2","5","6","16","false","ASV_140","21.4","0","5","0","0.9664687990580848","false","0","Final_ASV","ASV_140","1590","0.24367816091954023"
"3.58712715855573","0.0","0.2787746170678337","0.0","1","6","149","false","ASV_1052","32.0","0","1","0","0.9595761381475667","false","0","Starting-ASV","ASV_1052","0","0.0"
"2.9623233908948197","0.0019296678306978511","0.3375728669846317","0.14285714285714285","7","6","90","false","ASV_224","23.571428571428573","0","7","0","0.9693386970172685","false","0","Final_ASV","ASV_224","4518","0.16666666666666666"
"3.1130298273155415","0.005742862589146598","0.3212304589006556","0.10714285714285714","8","6","81","false","ASV_212","15.125","0","8","0","0.9669839089481946","false","0","Both-ASV","ASV_212","11828","0.15051020408163265"
"3.5510204081632653","1.361441699682921E-4","0.28160919540229884","0.0","2","6","80","false","ASV_563","17.0","0","2","0","0.9601403061224489","false","0","Final_ASV","ASV_563","324","0.5"
"3.337519623233909","7.258636038484469E-4","0.299623706491063","0.0","4","6","122","false","ASV_415","15.75","0","4","0","0.9634762558869702","false","0","Final_ASV","ASV_415","1356","0.26339285714285715"
"3.866562009419152","3.6322124088563007E-4","0.25862768980917583","0.16666666666666666","4","7","4","false","ASV_391","7.25","0","4","0","0.9552099686028257","false","0","Final_ASV","ASV_391","664","0.29347826086956524"
"4.4882260596546315","0.0","0.22280517663518712","0.0","1","8","112","false","ASV_312","10.0","0","1","0","0.9454964678178964","false","0","Final_ASV","ASV_312","0","0.0"
"3.2543171114599687","0.0012022842012981195","0.30728412928123494","0.06666666666666667","6","7","196","false","ASV_246","13.5","0","6","0","0.964776295133438","false","0","Final_ASV","ASV_246","2456","0.1807511737089202"
"3.5180533751962324","9.431692445180777E-4","0.28424810352521196","0.0","5","6","143","false","ASV_150","12.0","0","5","0","0.9606554160125589","false","0","Final_ASV","ASV_150","2510","0.23404255319148937"
"4.199372056514914","2.7929265376208624E-5","0.23813084112149532","0.6666666666666666","3","7","98","false","ASV_500","8.666666666666666","0","3","0","0.9500098116169544","false","0","Starting-ASV","ASV_500","104","0.6190476190476191"
"4.178963893249607","2.7929265376208624E-5","0.23929376408715253","0.8333333333333334","4","7","98","false","ASV_460","9.0","0","4","0","0.9503286891679749","false","0","Starting-ASV","ASV_460","104","0.47368421052631576"
"3.8226059654631084","0.004047248573028331","0.26160164271047226","0.2","10","7","98","false","ASV_215","5.9","0","10","0","0.9558967817896389","false","0","Starting-ASV","ASV_215","11776","0.2"
"3.3485086342229198","0.004462329172843779","0.2986404125644632","0.35555555555555557","10","6","98","false","ASV_193","10.1","0","10","0","0.9633045525902669","false","0","Starting-ASV","ASV_193","16046","0.16129032258064516"
"3.3202511773940344","7.080696539411074E-4","0.3011820330969267","0.1","5","7","104","false","ASV_149","13.4","0","5","0","0.9637460753532182","false","0","Both-ASV","ASV_149","1932","0.21333333333333335"
"3.208791208791209","0.007018227140287432","0.3116438356164383","0.2","11","6","98","false","ASV_134","12.181818181818182","0","11","0","0.9654876373626373","false","0","Starting-ASV","ASV_134","20808","0.12845849802371542"
"3.4097331240188384","2.6066326342229765E-4","0.2932780847145488","0.0","2","6","22","false","ASV_727","35.0","0","2","0","0.9623479199372057","false","0","Final_ASV","ASV_727","496","0.5"
"3.230769230769231","9.449216583796922E-4","0.30952380952380953","0.14285714285714285","7","6","138","false","ASV_327","13.857142857142858","0","7","0","0.9651442307692307","false","0","Final_ASV","ASV_327","2510","0.1717902350813743"
"3.5494505494505493","1.2033795441657797E-4","0.281733746130031","0.0","3","6","165","false","ASV_284","15.0","0","3","0","0.9601648351648352","false","0","Final_ASV","ASV_284","268","0.34146341463414637"
"3.2448979591836733","5.157276573756043E-4","0.30817610062893086","0.0","4","6","6","false","ASV_332","20.5","0","4","0","0.9649234693877551","false","0","Final_ASV","ASV_332","1622","0.2708333333333333"
"3.3500784929356358","0.0012146744115581632","0.2985004686035614","0.16666666666666666","4","6","87","false","ASV_147","17.0","0","4","0","0.9632800235478807","false","0","Final_ASV","ASV_147","2344","0.275"
"3.036106750392465","0.0035945829469926503","0.3293691830403309","0.05555555555555555","9","6","127","false","ASV_130","16.11111111111111","0","9","0","0.9681858320251178","false","0","Both-ASV","ASV_130","8012","0.12962962962962962"
"3.1036106750392465","0.0030375691791997795","0.3222053616590794","0.0","8","7","42","false","ASV_79","13.75","0","8","0","0.9671310832025117","false","0","Final_ASV","ASV_79","7004","0.14655172413793102"
"2.814756671899529","0.009110875107671935","0.35527049637479086","0.1","16","6","12","false","ASV_62","17.5","0","16","0","0.9716444270015698","false","0","Both-ASV","ASV_62","21522","0.09256756756756757"
"2.9293563579277864","0.02057641232711079","0.34137191854233656","0.026143790849673203","18","6","192","false","ASV_60","11.0","0","18","0","0.9698538069073783","false","0","Both-ASV","ASV_60","40574","0.07126436781609195"
"3.976452119309262","0.0","0.2514804579549941","1.0","2","7","60","false","ASV_395","7.5","0","2","0","0.9534929356357927","false","0","Final_ASV","ASV_395","0","0.5769230769230769"
"3.9450549450549453","0.004264792629374526","0.25348189415041783","0.1","5","7","60","false","ASV_33","3.8","0","5","0","0.9539835164835164","false","0","Both-ASV","ASV_33","7640","0.22857142857142856"
"3.4442700156985873","2.3280766249139916E-4","0.2903372835004558","0.0","2","7","66","false","ASV_210","23.0","0","2","0","0.9618082810047096","false","0","Final_ASV","ASV_210","374","0.5"
"3.0894819466248036","0.010246700863686661","0.32367886178861793","0.06060606060606061","12","6","7","false","ASV_17","11.416666666666666","0","12","0","0.9673518445839875","false","0","Both-ASV","ASV_17","20966","0.10436893203883495"
"2.989010989010989","0.012484936249010488","0.33455882352941174","0.13333333333333333","10","6","7","false","ASV_13","16.1","0","10","0","0.9689217032967032","false","0","Both-ASV","ASV_13","23620","0.12421875"
"3.5714285714285716","0.007910853807872468","0.27999999999999997","0.0","6","7","180","false","ASV_650","8.5","0","6","0","0.9598214285714286","false","0","Final_ASV","ASV_650","15210","0.17857142857142858"
"5.565149136577708","0.0","0.17968970380818053","0.0","1","9","169","false","ASV_141","2.0","0","1","0","0.9286695447409733","false","0","Final_ASV","ASV_141","0","0.0"
"4.566718995290424","0.0031397174254317113","0.21897559298728084","0.0","2","8","169","false","ASV_129","3.5","0","2","0","0.9442700156985872","false","0","Final_ASV","ASV_129","6200","0.5"
"3.437990580847724","1.6411067251188727E-4","0.2908675799086758","0.0","3","7","147","false","ASV_170","17.0","0","3","0","0.9619063971742543","false","0","Starting-ASV","ASV_170","500","0.36363636363636365"
"3.6405023547880693","2.365688690938849E-4","0.27468736524363946","0.16666666666666666","4","7","195","false","ASV_169","7.75","0","4","0","0.9587421507064364","false","0","Starting-ASV","ASV_169","556","0.26851851851851855"
"3.072213500784929","0.0023094182003161714","0.32549821154828823","0.10714285714285714","8","6","132","false","ASV_128","19.625","0","8","0","0.9676216640502355","false","0","Starting-ASV","ASV_128","5836","0.16176470588235295"
