sampleid	Name.2	Community	Species	replicate	BreakingBag	parent	Location	Experiment	Part_Time0D_17	Part_Time0D_6	Part_Time4M_64	Part_Time7D_rep1_2	Part_Time7D_rep2_2	Part_Time7D_rep3_2	Part_Time7D_rep4_2	replicate.partition	partition	ExpCompact	exp.replicate.partition	exp.partition
LW08.1	NA	NA	NA	Rep1	NA	LW08	LongWood	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
LW08.2	NA	NA	NA	Rep2	NA	LW08	LongWood	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
LW08.3	NA	NA	NA	Rep3	NA	LW08	LongWood	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
LW08.4	NA	NA	NA	Rep4	NA	LW08	LongWood	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
LW09.1	NA	NA	NA	Rep1	NA	LW09	LongWood	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
LW09.2	NA	NA	NA	Rep2	NA	LW09	LongWood	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
LW09.3	NA	NA	NA	Rep3	NA	LW09	LongWood	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
LW09.4	NA	NA	NA	Rep4	NA	LW09	LongWood	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
LW10.1	NA	NA	NA	Rep1	NA	LW10	LongWood	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
LW10.2	NA	NA	NA	Rep2	NA	LW10	LongWood	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
LW10.3	NA	NA	NA	Rep3	NA	LW10	LongWood	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
LW10.4	NA	NA	NA	Rep4	NA	LW10	LongWood	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
LW11.1	NA	NA	NA	Rep1	NA	LW11	LongWood	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
LW11.2	NA	NA	NA	Rep2	NA	LW11	LongWood	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
LW11.3	NA	NA	NA	Rep3	NA	LW11	LongWood	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
LW11.4	NA	NA	NA	Rep4	NA	LW11	LongWood	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
LW12.1	NA	NA	NA	Rep1	NA	LW12	LongWood	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
LW12.2	NA	NA	NA	Rep2	NA	LW12	LongWood	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
LW12.3	NA	NA	NA	Rep3	NA	LW12	LongWood	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
LW12.4	NA	NA	NA	Rep4	NA	LW12	LongWood	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
OWW01.1	NA	NA	NA	Rep1	NA	OWW01	OldWindsorWood	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
OWW01.2	NA	NA	NA	Rep2	NA	OWW01	OldWindsorWood	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
OWW01.3	NA	NA	NA	Rep3	NA	OWW01	OldWindsorWood	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
OWW01.4	NA	NA	NA	Rep4	NA	OWW01	OldWindsorWood	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
OWW02.1	NA	NA	NA	Rep1	NA	OWW02	OldWindsorWood	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
OWW02.2	NA	NA	NA	Rep2	NA	OWW02	OldWindsorWood	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
OWW02.3	NA	NA	NA	Rep3	NA	OWW02	OldWindsorWood	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
OWW02.4	NA	NA	NA	Rep4	NA	OWW02	OldWindsorWood	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
OWW03.1	NA	NA	NA	Rep1	NA	OWW03	OldWindsorWood	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
OWW03.2	NA	NA	NA	Rep2	NA	OWW03	OldWindsorWood	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
OWW03.3	NA	NA	NA	Rep3	NA	OWW03	OldWindsorWood	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
OWW04.1	NA	NA	NA	Rep1	NA	OWW04	OldWindsorWood	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
OWW04.2	NA	NA	NA	Rep2	NA	OWW04	OldWindsorWood	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
OWW04.3	NA	NA	NA	Rep3	NA	OWW04	OldWindsorWood	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
OWW04.4	NA	NA	NA	Rep4	NA	OWW04	OldWindsorWood	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
OWW05.1	NA	NA	NA	Rep1	NA	OWW05	OldWindsorWood	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
OWW05.2	NA	NA	NA	Rep2	NA	OWW05	OldWindsorWood	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
OWW05.3	NA	NA	NA	Rep3	NA	OWW05	OldWindsorWood	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
OWW05.4	NA	NA	NA	Rep4	NA	OWW05	OldWindsorWood	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
OWW06.1	NA	NA	NA	Rep1	NA	OWW06	OldWindsorWood	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
OWW06.2	NA	NA	NA	Rep2	NA	OWW06	OldWindsorWood	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
OWW06.3	NA	NA	NA	Rep3	NA	OWW06	OldWindsorWood	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
OWW06.4	NA	NA	NA	Rep4	NA	OWW06	OldWindsorWood	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
OWW07.1	NA	NA	NA	Rep1	NA	OWW07	OldWindsorWood	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
OWW07.2	NA	NA	NA	Rep2	NA	OWW07	OldWindsorWood	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
OWW07.3	NA	NA	NA	Rep3	NA	OWW07	OldWindsorWood	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
OWW07.4	NA	NA	NA	Rep4	NA	OWW07	OldWindsorWood	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
OWW08.1	NA	NA	NA	Rep1	NA	OWW08	OldWindsorWood	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
OWW08.2	NA	NA	NA	Rep2	NA	OWW08	OldWindsorWood	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
OWW08.3	NA	NA	NA	Rep3	NA	OWW08	OldWindsorWood	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
OWW08.4	NA	NA	NA	Rep4	NA	OWW08	OldWindsorWood	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
OWW09.1	NA	NA	NA	Rep1	NA	OWW09	OldWindsorWood	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
OWW09.2	NA	NA	NA	Rep2	NA	OWW09	OldWindsorWood	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
OWW09.3	NA	NA	NA	Rep3	NA	OWW09	OldWindsorWood	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
OWW09.4	NA	NA	NA	Rep4	NA	OWW09	OldWindsorWood	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
OWW10.1	NA	NA	NA	Rep1	NA	OWW10	OldWindsorWood	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
OWW10.2	NA	NA	NA	Rep2	NA	OWW10	OldWindsorWood	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
OWW10.3	NA	NA	NA	Rep3	NA	OWW10	OldWindsorWood	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
OWW10.4	NA	NA	NA	Rep4	NA	OWW10	OldWindsorWood	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
OWW11.1	NA	NA	NA	Rep1	NA	OWW11	OldWindsorWood	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
OWW11.2	NA	NA	NA	Rep2	NA	OWW11	OldWindsorWood	7D_rep2	NA	NA	NA	NA	2	NA	NA	Rep2.Class2	Class2	Final	Final.Rep2.Class2	Final.Class2
OWW11.3	NA	NA	NA	Rep3	NA	OWW11	OldWindsorWood	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
OWW11.4	NA	NA	NA	Rep4	NA	OWW11	OldWindsorWood	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
OWW12.1	NA	NA	NA	Rep1	NA	OWW12	OldWindsorWood	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
OWW12.2	NA	NA	NA	Rep2	NA	OWW12	OldWindsorWood	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
OWW12.3	NA	NA	NA	Rep3	NA	OWW12	OldWindsorWood	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
OWW12.4	NA	NA	NA	Rep4	NA	OWW12	OldWindsorWood	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
OWW13.1	NA	NA	NA	Rep1	NA	OWW13	OldWindsorWood	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
OWW13.2	NA	NA	NA	Rep2	NA	OWW13	OldWindsorWood	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
OWW13.3	NA	NA	NA	Rep3	NA	OWW13	OldWindsorWood	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
OWW13.4	NA	NA	NA	Rep4	NA	OWW13	OldWindsorWood	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
OWW14.1	NA	NA	NA	Rep1	NA	OWW14	OldWindsorWood	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
OWW14.2	NA	NA	NA	Rep2	NA	OWW14	OldWindsorWood	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
OWW14.3	NA	NA	NA	Rep3	NA	OWW14	OldWindsorWood	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
OWW14.4	NA	NA	NA	Rep4	NA	OWW14	OldWindsorWood	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
OWW15.1	NA	NA	NA	Rep1	NA	OWW15	OldWindsorWood	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
OWW15.2	NA	NA	NA	Rep2	NA	OWW15	OldWindsorWood	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
OWW15.3	NA	NA	NA	Rep3	NA	OWW15	OldWindsorWood	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
OWW15.4	NA	NA	NA	Rep4	NA	OWW15	OldWindsorWood	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
OWW16.1	NA	NA	NA	Rep1	NA	OWW16	OldWindsorWood	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	Final	Final.Rep1.Class1	Final.Class1
OWW16.2	NA	NA	NA	Rep2	NA	OWW16	OldWindsorWood	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	Final	Final.Rep2.Class1	Final.Class1
OWW16.3	NA	NA	NA	Rep3	NA	OWW16	OldWindsorWood	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	Final	Final.Rep3.Class1	Final.Class1
OWW16.4	NA	NA	NA	Rep4	NA	OWW16	OldWindsorWood	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	Final	Final.Rep4.Class1	Final.Class1
PH01.1	NA	NA	NA	Rep1	NA	PH01	PullingshillWood	7D_rep1	NA	NA	NA	2	NA	NA	NA	Rep1.Class2	Class2	Final	Final.Rep1.Class2	Final.Class2
PH01.2	NA	NA	NA	Rep2	NA	PH01	PullingshillWood	7D_rep2	NA	NA	NA	NA	2	NA	NA	Rep2.Class2	Class2	Final	Final.Rep2.Class2	Final.Class2
PH01.3	NA	NA	NA	Rep3	NA	PH01	PullingshillWood	7D_rep3	NA	NA	NA	NA	NA	2	NA	Rep3.Class2	Class2	Final	Final.Rep3.Class2	Final.Class2
PH01.4	NA	NA	NA	Rep4	NA	PH01	PullingshillWood	7D_rep4	NA	NA	NA	NA	NA	NA	2	Rep4.Class2	Class2	Final	Final.Rep4.Class2	Final.Class2
PH02.1	NA	NA	NA	Rep1	NA	PH02	PullingshillWood	7D_rep1	NA	NA	NA	2	NA	NA	NA	Rep1.Class2	Class2	Final	Final.Rep1.Class2	Final.Class2
PH02.2	NA	NA	NA	Rep2	NA	PH02	PullingshillWood	7D_rep2	NA	NA	NA	NA	2	NA	NA	Rep2.Class2	Class2	Final	Final.Rep2.Class2	Final.Class2
PH02.3	NA	NA	NA	Rep3	NA	PH02	PullingshillWood	7D_rep3	NA	NA	NA	NA	NA	2	NA	Rep3.Class2	Class2	Final	Final.Rep3.Class2	Final.Class2
PH02.4	NA	NA	NA	Rep4	NA	PH02	PullingshillWood	7D_rep4	NA	NA	NA	NA	NA	NA	2	Rep4.Class2	Class2	Final	Final.Rep4.Class2	Final.Class2
PH03.1	NA	NA	NA	Rep1	NA	PH03	PullingshillWood	7D_rep1	NA	NA	NA	2	NA	NA	NA	Rep1.Class2	Class2	Final	Final.Rep1.Class2	Final.Class2
PH03.2	NA	NA	NA	Rep2	NA	PH03	PullingshillWood	7D_rep2	NA	NA	NA	NA	2	NA	NA	Rep2.Class2	Class2	Final	Final.Rep2.Class2	Final.Class2
PH03.3	NA	NA	NA	Rep3	NA	PH03	PullingshillWood	7D_rep3	NA	NA	NA	NA	NA	2	NA	Rep3.Class2	Class2	Final	Final.Rep3.Class2	Final.Class2
PH03.4	NA	NA	NA	Rep4	NA	PH03	PullingshillWood	7D_rep4	NA	NA	NA	NA	NA	NA	2	Rep4.Class2	Class2	Final	Final.Rep4.Class2	Final.Class2
PH04.1	NA	NA	NA	Rep1	NA	PH04	PullingshillWood	7D_rep1	NA	NA	NA	2	NA	NA	NA	Rep1.Class2	Class2	Final	Final.Rep1.Class2	Final.Class2
PH04.2	NA	NA	NA	Rep2	NA	PH04	PullingshillWood	7D_rep2	NA	NA	NA	NA	2	NA	NA	Rep2.Class2	Class2	Final	Final.Rep2.Class2	Final.Class2
PH04.3	NA	NA	NA	Rep3	NA	PH04	PullingshillWood	7D_rep3	NA	NA	NA	NA	NA	2	NA	Rep3.Class2	Class2	Final	Final.Rep3.Class2	Final.Class2
PH04.4	NA	NA	NA	Rep4	NA	PH04	PullingshillWood	7D_rep4	NA	NA	NA	NA	NA	NA	2	Rep4.Class2	Class2	Final	Final.Rep4.Class2	Final.Class2
PH05.1	NA	NA	NA	Rep1	NA	PH05	PullingshillWood	7D_rep1	NA	NA	NA	2	NA	NA	NA	Rep1.Class2	Class2	Final	Final.Rep1.Class2	Final.Class2
PH05.2	NA	NA	NA	Rep2	NA	PH05	PullingshillWood	7D_rep2	NA	NA	NA	NA	2	NA	NA	Rep2.Class2	Class2	Final	Final.Rep2.Class2	Final.Class2
PH05.3	NA	NA	NA	Rep3	NA	PH05	PullingshillWood	7D_rep3	NA	NA	NA	NA	NA	2	NA	Rep3.Class2	Class2	Final	Final.Rep3.Class2	Final.Class2
PH05.4	NA	NA	NA	Rep4	NA	PH05	PullingshillWood	7D_rep4	NA	NA	NA	NA	NA	NA	2	Rep4.Class2	Class2	Final	Final.Rep4.Class2	Final.Class2
PH06.1	NA	NA	NA	Rep1	NA	PH06	PullingshillWood	7D_rep1	NA	NA	NA	2	NA	NA	NA	Rep1.Class2	Class2	Final	Final.Rep1.Class2	Final.Class2
PH06.2	NA	NA	NA	Rep2	NA	PH06	PullingshillWood	7D_rep2	NA	NA	NA	NA	2	NA	NA	Rep2.Class2	Class2	Final	Final.Rep2.Class2	Final.Class2
PH06.3	NA	NA	NA	Rep3	NA	PH06	PullingshillWood	7D_rep3	NA	NA	NA	NA	NA	2	NA	Rep3.Class2	Class2	Final	Final.Rep3.Class2	Final.Class2
PH06.4	NA	NA	NA	Rep4	NA	PH06	PullingshillWood	7D_rep4	NA	NA	NA	NA	NA	NA	2	Rep4.Class2	Class2	Final	Final.Rep4.Class2	Final.Class2
PH07.1	NA	NA	NA	Rep1	NA	PH07	PullingshillWood	7D_rep1	NA	NA	NA	2	NA	NA	NA	Rep1.Class2	Class2	Final	Final.Rep1.Class2	Final.Class2
PH07.2	NA	NA	NA	Rep2	NA	PH07	PullingshillWood	7D_rep2	NA	NA	NA	NA	2	NA	NA	Rep2.Class2	Class2	Final	Final.Rep2.Class2	Final.Class2
PH07.3	NA	NA	NA	Rep3	NA	PH07	PullingshillWood	7D_rep3	NA	NA	NA	NA	NA	2	NA	Rep3.Class2	Class2	Final	Final.Rep3.Class2	Final.Class2
PH07.4	NA	NA	NA	Rep4	NA	PH07	PullingshillWood	7D_rep4	NA	NA	NA	NA	NA	NA	2	Rep4.Class2	Class2	Final	Final.Rep4.Class2	Final.Class2
PH08.1	NA	NA	NA	Rep1	NA	PH08	PullingshillWood	7D_rep1	NA	NA	NA	2	NA	NA	NA	Rep1.Class2	Class2	Final	Final.Rep1.Class2	Final.Class2
PH08.2	NA	NA	NA	Rep2	NA	PH08	PullingshillWood	7D_rep2	NA	NA	NA	NA	2	NA	NA	Rep2.Class2	Class2	Final	Final.Rep2.Class2	Final.Class2
PH08.3	NA	NA	NA	Rep3	NA	PH08	PullingshillWood	7D_rep3	NA	NA	NA	NA	NA	2	NA	Rep3.Class2	Class2	Final	Final.Rep3.Class2	Final.Class2
PH08.4	NA	NA	NA	Rep4	NA	PH08	PullingshillWood	7D_rep4	NA	NA	NA	NA	NA	NA	2	Rep4.Class2	Class2	Final	Final.Rep4.Class2	Final.Class2
PH09.1	NA	NA	NA	Rep1	NA	PH09	PullingshillWood	7D_rep1	NA	NA	NA	2	NA	NA	NA	Rep1.Class2	Class2	Final	Final.Rep1.Class2	Final.Class2
PH09.2	NA	NA	NA	Rep2	NA	PH09	PullingshillWood	7D_rep2	NA	NA	NA	NA	2	NA	NA	Rep2.Class2	Class2	Final	Final.Rep2.Class2	Final.Class2
PH09.3	NA	NA	NA	Rep3	NA	PH09	PullingshillWood	7D_rep3	NA	NA	NA	NA	NA	2	NA	Rep3.Class2	Class2	Final	Final.Rep3.Class2	Final.Class2
PH09.4	NA	NA	NA	Rep4	NA	PH09	PullingshillWood	7D_rep4	NA	NA	NA	NA	NA	NA	2	Rep4.Class2	Class2	Final	Final.Rep4.Class2	Final.Class2
PH10.1	NA	NA	NA	Rep1	NA	PH10	PullingshillWood	7D_rep1	NA	NA	NA	2	NA	NA	NA	Rep1.Class2	Class2	Final	Final.Rep1.Class2	Final.Class2
PH10.2	NA	NA	NA	Rep2	NA	PH10	PullingshillWood	7D_rep2	NA	NA	NA	NA	2	NA	NA	Rep2.Class2	Class2	Final	Final.Rep2.Class2	Final.Class2
PH10.3	NA	NA	NA	Rep3	NA	PH10	PullingshillWood	7D_rep3	NA	NA	NA	NA	NA	2	NA	Rep3.Class2	Class2	Final	Final.Rep3.Class2	Final.Class2
PH10.4	NA	NA	NA	Rep4	NA	PH10	PullingshillWood	7D_rep4	NA	NA	NA	NA	NA	NA	2	Rep4.Class2	Class2	Final	Final.Rep4.Class2	Final.Class2
PH11.1	NA	NA	NA	Rep1	NA	PH11	PullingshillWood	7D_rep1	NA	NA	NA	2	NA	NA	NA	Rep1.Class2	Class2	Final	Final.Rep1.Class2	Final.Class2
PH11.2	NA	NA	NA	Rep2	NA	PH11	PullingshillWood	7D_rep2	NA	NA	NA	NA	2	NA	NA	Rep2.Class2	Class2	Final	Final.Rep2.Class2	Final.Class2
PH11.3	NA	NA	NA	Rep3	NA	PH11	PullingshillWood	7D_rep3	NA	NA	NA	NA	NA	2	NA	Rep3.Class2	Class2	Final	Final.Rep3.Class2	Final.Class2
PH11.4	NA	NA	NA	Rep4	NA	PH11	PullingshillWood	7D_rep4	NA	NA	NA	NA	NA	NA	2	Rep4.Class2	Class2	Final	Final.Rep4.Class2	Final.Class2
PH12.1	NA	NA	NA	Rep1	NA	PH12	PullingshillWood	7D_rep1	NA	NA	NA	2	NA	NA	NA	Rep1.Class2	Class2	Final	Final.Rep1.Class2	Final.Class2
PH12.2	NA	NA	NA	Rep2	NA	PH12	PullingshillWood	7D_rep2	NA	NA	NA	NA	2	NA	NA	Rep2.Class2	Class2	Final	Final.Rep2.Class2	Final.Class2
PH12.3	NA	NA	NA	Rep3	NA	PH12	PullingshillWood	7D_rep3	NA	NA	NA	NA	NA	2	NA	Rep3.Class2	Class2	Final	Final.Rep3.Class2	Final.Class2
PH12.4	NA	NA	NA	Rep4	NA	PH12	PullingshillWood	7D_rep4	NA	NA	NA	NA	NA	NA	2	Rep4.Class2	Class2	Final	Final.Rep4.Class2	Final.Class2
PH13.1	NA	NA	NA	Rep1	NA	PH13	PullingshillWood	7D_rep1	NA	NA	NA	2	NA	NA	NA	Rep1.Class2	Class2	Final	Final.Rep1.Class2	Final.Class2
PH13.2	NA	NA	NA	Rep2	NA	PH13	PullingshillWood	7D_rep2	NA	NA	NA	NA	2	NA	NA	Rep2.Class2	Class2	Final	Final.Rep2.Class2	Final.Class2
PH13.3	NA	NA	NA	Rep3	NA	PH13	PullingshillWood	7D_rep3	NA	NA	NA	NA	NA	2	NA	Rep3.Class2	Class2	Final	Final.Rep3.Class2	Final.Class2
PH13.4	NA	NA	NA	Rep4	NA	PH13	PullingshillWood	7D_rep4	NA	NA	NA	NA	NA	NA	2	Rep4.Class2	Class2	Final	Final.Rep4.Class2	Final.Class2
PH14.1	NA	NA	NA	Rep1	NA	PH14	PullingshillWood	7D_rep1	NA	NA	NA	2	NA	NA	NA	Rep1.Class2	Class2	Final	Final.Rep1.Class2	Final.Class2
PH14.2	NA	NA	NA	Rep2	NA	PH14	PullingshillWood	7D_rep2	NA	NA	NA	NA	2	NA	NA	Rep2.Class2	Class2	Final	Final.Rep2.Class2	Final.Class2
PH14.3	NA	NA	NA	Rep3	NA	PH14	PullingshillWood	7D_rep3	NA	NA	NA	NA	NA	2	NA	Rep3.Class2	Class2	Final	Final.Rep3.Class2	Final.Class2
PH14.4	NA	NA	NA	Rep4	NA	PH14	PullingshillWood	7D_rep4	NA	NA	NA	NA	NA	NA	2	Rep4.Class2	Class2	Final	Final.Rep4.Class2	Final.Class2
PH15.1	NA	NA	NA	Rep1	NA	PH15	PullingshillWood	7D_rep1	NA	NA	NA	2	NA	NA	NA	Rep1.Class2	Class2	Final	Final.Rep1.Class2	Final.Class2
PH15.2	NA	NA	NA	Rep2	NA	PH15	PullingshillWood	7D_rep2	NA	NA	NA	NA	2	NA	NA	Rep2.Class2	Class2	Final	Final.Rep2.Class2	Final.Class2
